2326 HCO+     CH2CO             CH3CO+   CO                 1.80e-09    0.00       0.0M   1041000A7902
2327 HCO+     SiCH2             SiCH3+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2328 HCO+     CP                HCP+     CO                 1.00e-09    0.00       0.0L   1041000CAM90
2329 HCO+     HNSi              SiNH2+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2330 HCO+     SiCH3             SiCH4+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2331 HCO+     HCP               PCH2+    CO                 1.00e-09    0.00       0.0L   1041000CAM90
2332 HCO+     CH3CHO            H5C2O+   CO                 3.40e-09    0.00       0.0M   1041000A7902
2333 HCO+     CS                HCS+     CO                 1.20e-09    0.00       0.0L   1041000C    
2334 HCO+     SiO               SiOH+    CO                 7.90e-10    0.00       0.0L   1041000CHM89
2335 HCO+     PN                HPN+     CO                 1.00e-09    0.00       0.0L   1041000C    
2336 HCO+     CH2PH             PCH4+    CO                 1.00e-09    0.00       0.0L   1041000CAM90
2337 HCO+     HCOOH             HCOOH2+  CO                 1.80e-09    0.00       0.0M   1041000A7902
2338 HCO+     C2H5OH            C2H7O+   CO                 2.20e-09    0.00       0.0M   1041000A7902
2339 HCO+     CH3OCH3           C2H6OH+  CO                 2.10e-09    0.00       0.0M   1041000A7902
2340 HCO+     NS                HNS+     CO                 1.10e-09    0.00       0.0L   1041000C    
2341 HCO+     H2CS              H3CS+    CO                 1.10e-09    0.00       0.0L   1041000C    
2342 HCO+     H2SiO             H3SiO+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2343 HCO+     PO                HPO+     CO                 1.00e-09    0.00       0.0L   1041000CTA84
2344 HCO+     HPO               H2PO+    CO                 1.00e-09    0.00       0.0L   1041000C    
2345 HCO+     C4                C4H+     CO                 2.00e-09    0.00       0.0L   1041000C    
2346 HCO+     SO                HSO+     CO                 7.50e-10    0.00       0.0L   1041000C    
2347 HCO+     C4H               C4H2+    CO                 1.40e-09    0.00       0.0L   1041000C    
2348 HCO+     C3N               HC3N+    CO                 3.70e-09    0.00       0.0L   1041000C    
2349 HCO+     C4H2              C4H3+    CO                 1.40e-09    0.00       0.0L   1041000C    
2350 HCO+     HC3N              H2C3N+   CO                 4.00e-09    0.00       0.0M   1041000A8412
2351 HCO+     C4H3              C4H4+    CO                 9.00e-10   -0.50       0.0C   10  300BMS99
2352 HCO+     C3O               HC3O+    CO                 2.00e-09    0.00       0.0L   1041000C    
2353 HCO+     SiC2              SiC2H+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2354 HCO+     H3C3N             H4C3N+   CO                 3.50e-09    0.00       0.0L   1041000CHL90
2355 HCO+     SiC2H             SiC2H2+  CO                 2.00e-09    0.00       0.0L   1041000CHM89
2356 HCO+     SiNC              SiNCH+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2357 HCO+     SiC2H2            SiC2H3+  CO                 2.00e-09    0.00       0.0L   1041000CHM89
2358 HCO+     CCP               HC2P+    CO                 1.00e-09    0.00       0.0L   1041000CAM90
2359 HCO+     HC2P              PC2H2+   CO                 1.00e-09    0.00       0.0L   1041000CAM90
2360 HCO+     C2S               HC2S+    CO                 1.00e-09    0.00       0.0L   1041000CMH90
2361 HCO+     C2H6CO            C3H6OH+  CO                 2.70e-09    0.00       0.0M   1041000A7902
2362 HCO+     HCOOCH3           H5C2O2+  CO                 2.90e-09    0.00       0.0M   1041000A7902
2363 HCO+     C5                C5H+     CO                 2.00e-09    0.00       0.0L   1041000C    
2364 HCO+     OCS               HOCS+    CO                 1.10e-09    0.00       0.0M   1041000A7805
2365 HCO+     SiO2              HSiO2+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2366 HCO+     SiS               HSiS+    CO                 3.30e-09    0.00       0.0L   1041000C    
2367 HCO+     C5H               C5H2+    CO                 3.00e-09    0.00       0.0L   1041000C    
2368 HCO+     C5H2              C5H3+    CO                 2.50e-09    0.00       0.0L   1041000C    
2369 HCO+     C5H4              C5H5+    CO                 2.00e-09    0.00       0.0L   1041000CHL89
2370 HCO+     SiC3              SiC3H+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2371 HCO+     S2                HS2+     CO                 2.00e-09    0.00       0.0L   1041000CMH90
2372 HCO+     H3C4N             H4C4N+   CO                 4.00e-09    0.00       0.0L   1041000CHL89
2373 HCO+     SiC3H             SiC3H2+  CO                 2.00e-09    0.00       0.0L   1041000CHM89
2374 HCO+     HS2               H2S2+    CO                 2.00e-09    0.00       0.0L   1041000CMH90
2375 HCO+     H2S2              H3S2+    CO                 2.00e-09    0.00       0.0L   1041000CMH90
2376 HCO+     C3P               PC3H+    CO                 1.00e-09    0.00       0.0L   1041000CAM90
2377 HCO+     C3S               HC3S+    CO                 1.00e-09    0.00       0.0L   1041000CMH90
2378 HCO+     C6                C6H+     CO                 1.40e-09    0.00       0.0L   1041000C    
2379 HCO+     C6H               C6H2+    CO                 2.00e-09    0.00       0.0L   1041000C    
2380 HCO+     C5N               HC5N+    CO                 3.00e-09    0.00       0.0L   1041000C    
2381 HCO+     C6H2              C6H3+    CO                 1.40e-09    0.00       0.0L   1041000CHL89
2382 HCO+     HC5N              H2C5N+   CO                 8.00e-09    0.00       0.0L   1041000C    
2383 HCO+     SiC4              SiC4H+   CO                 2.00e-09    0.00       0.0L   1041000CHM89
2384 HCO+     C6H6              C6H7+    CO                 1.60e-09    0.00       0.0M   10  300AMS99
2385 HCO+     C4P               PC4H+    CO                 1.00e-09    0.00       0.0L   1041000CAM90
2386 HCO+     C4S               HC4S+    CO                 1.00e-09    0.00       0.0L   1041000CMH90
2387 HCO+     C7                C7H+     CO                 1.40e-09    0.00       0.0L   1041000CHL89
2388 HCO+     C7H               C7H2+    CO                 3.00e-09    0.00       0.0L   1041000CHL89
2389 HCO+     C7H2              C7H3+    CO                 2.50e-09    0.00       0.0L   1041000CHL89
2390 HCO+     C7H4              C7H5+    CO                 2.00e-09    0.00       0.0L   1041000CHL89
2391 HCO+     H3C6N             H4C6N+   CO                 4.00e-09    0.00       0.0L   1041000CHL89
2392 HCO+     C8                C8H+     CO                 1.40e-09    0.00       0.0L   1041000CHL89
2393 HCO+     C8H               C8H2+    CO                 2.00e-09    0.00       0.0L   1041000CHL89
2394 HCO+     C7N               HC7N+    CO                 3.00e-09    0.00       0.0L   1041000CHL89
2395 HCO+     C8H2              C8H3+    CO                 1.40e-09    0.00       0.0L   1041000CHL89
2396 HCO+     HC7N              H2C7N+   CO                 4.00e-09    0.00       0.0L   1041000CHL89
2397 HCO+     C9                C9H+     CO                 1.40e-09    0.00       0.0L   1041000CHL89
2398 HCO+     C9H               C9H2+    CO                 3.00e-09    0.00       0.0L   1041000CHL89
2399 HCO+     C9H2              C9H3+    CO                 2.50e-09    0.00       0.0L   1041000CHL89
2400 HCO+     H3C8N             H4C8N+   CO                 4.00e-09    0.00       0.0L   1041000CHL89
2401 HCO+     C9N               HC9N+    CO                 3.00e-09    0.00       0.0L   1041000CHL89
2402 HCO+     HC9N              H2C9N+   CO                 4.00e-09    0.00       0.0L   1041000CHL89
2403 HN2+     H2CO              H3CO+    N2                 3.30e-09    0.00       0.0M   1041000A7906
2404 HN2+     S                 HS+      N2                 1.10e-09    0.00       0.0L   1041000C    
2405 HN2+     CO2               HCO2+    N2                 9.80e-10    0.00       0.0M   1041000A8006
2406 HN2+     HC3N              H2C3N+   N2                 4.20e-09    0.00       0.0M   1041000A8412
2407 HN2+     C6H6              C6H7+    N2                 1.60e-09    0.00       0.0M   10  300AMS99
2408 C2H5+    H2CO              H3CO+    C2H4               3.10e-09    0.00       0.0M   1041000A7906
2409 C2H5+    H2S               H3S+     C2H4               6.70e-10    0.00       0.0M   1041000A7701
2410 SiH      S+                SiS+     H                  4.20e-10    0.00       0.0L   1041000C    
2411 NO       O2H+              O2       HNO+               7.70e-10    0.00       0.0M   1041000A7517
2412 NO       C3H+              C2NH+    CO                 4.20e-10    0.00       0.0M   1041000A8304
2413 H2CO+    H2CO              H3CO+    HCO                3.20e-09    0.00       0.0M   1041000A7805
2414 H2CO     HNO+              H3CO+    NO                 1.00e-09    0.00       0.0L   1041000C    
2415 H2CO     O2+               O2       HCO+     H         2.30e-10    0.00       0.0M   1041000A8010
2416 H2CO+    O2                O2H      HCO+               7.70e-11    0.00       0.0M   1041000A7805
2417 H2CO+    S                 HS+      HCO                5.50e-10    0.00       0.0L   1041000C    
2418 H2CO     S+                HS       HCO+               3.35e-10    0.00       0.0M   1041000A8401
2419 H2CO     S+                H2S+     CO                 3.35e-10    0.00       0.0M   1041000A8401
2420 H2CO     O2H+              O2       H3CO+              9.80e-10    0.00       0.0L   1041000C    
2421 H2CO     CH3OH2+           H5C2O+   H2O                2.10e-11    0.00       0.0M   1041000AKM89
2422 H2CO     CH3OH2+           H5C2O2+  H2                 2.10e-11    0.00       0.0L   1041000CMH91
2423 H2CO     H3S+              H2S      H3CO+              2.20e-09    0.00       0.0M   1041000A7906
2424 C2H6+    H2S               H3S+     C2H5               8.90e-10    0.00       0.0M   1041000A7701
2425 C2H6     S2+               H2S2+    C2H4               1.10e-09    0.00    1057.2M   1041000ADA97
2426 SiH2+    O2                SiOH+    OH                 2.40e-11    0.00       0.0M   1041000A7609
2427 SiH2+    S                 HSiS+    H                  1.10e-09    0.00       0.0L   1041000CHM89
2428 P+       O2                PO+      O                  5.60e-10    0.00       0.0M   1041000ASM89
2429 P+       CH3OH             HPO+     CH3                1.40e-09    0.00       0.0M   1041000ASM89
2430 P        C3H2+             PC3H+    H                  1.00e-09    0.00       0.0L   1041000C    
2431 P+       CO2               PO+      CO                 4.60e-10    0.00       0.0M   1041000ASM89
2432 P        C4H2+             PC4H+    H                  1.00e-09    0.00       0.0L   1041000C    
2433 P+       OCS               PO+      CS                 4.18e-10    0.00       0.0M   1041000ASM89
2434 HNO+     S                 HS+      NO                 1.10e-09    0.00       0.0L   1041000C    
2435 HNO+     CO2               HCO2+    NO                 1.00e-10    0.00       0.0M   1041000A7104
2436 H3CO+    H2S               H3S+     H2CO               5.00e-10    0.00       0.0M   1041000A7814
2437 SiH3+    O2                H3SiO+   O                  2.90e-12    0.00       0.0M   1041000A7609
2438 PH+      O2                PO+      OH                 5.40e-10    0.00       0.0M   1041000ASM89
2439 PH+      CH3OH             H2PO+    CH3                1.90e-09    0.00       0.0M   1041000ASM89
2440 PH+      H2S               H3S+     P                  1.35e-10    0.00       0.0M   1041000ASM89
2441 O2+      CH3OH             O2       H3CO+    H         5.00e-10    0.00       0.0M   1041000A8010
2442 O2       S+                SO+      O                  1.50e-11    0.00       0.0M   1041000A8110
2443 O2+      S                 SO+      O                  5.40e-10    0.00       0.0L   1041000C    
2444 O2       PH2+              PO+      H2O                7.80e-11    0.00       0.0M   1041000ASM89
2445 O2       C3H+              C2O      HCO+               1.50e-11    0.00       0.0M   1041000B8304
2446 O2       C3H+              HC2O+    CO                 2.50e-12    0.00       0.0M   1041000B8304
2447 O2       C3H+              HC3O+    O                  7.50e-12    0.00       0.0M   1041000B8304
2448 O2       CS+               OCS+     O                  1.30e-10    0.00       0.0M   1041000A8401
2449 CH3OH    PH2+              PCH4+    H2O                1.60e-10    0.00       0.0M   1041000ASM89
2450 CH3OH    PH2+              H2PO+    CH4                5.40e-10    0.00       0.0M   1041000ASM89
2451 CH3OH    CH3OH2+           C2H6OH+  H2O                7.60e-11   -1.60       0.0M   10  300AKM89
2452 CH3OH    PH3+              CH3OH2+  PH2                1.90e-09    0.00       0.0M   1041000ASM89
2453 CH3OH    S2+               H2S2+    H2CO               7.83e-10    0.00       0.0M  298  299ADA97
2454 S        O2H+              HS+      O2                 1.10e-09    0.00       0.0L   1041000C    
2455 S+       H2S               S2+      H2                 5.90e-10    0.00       0.0M   1041000ADA97
